documento,producto,cantidad,colores,Premium
2489,Producto 793,10,Gris,True
2489,Producto 577,8,Multicolor,True
2490,Producto 240,5,Azul,False
2490,Producto 1386,6,Negro,True
2490,Producto 400,8,Gris,True
2490,Producto 1263,3,Multicolor,False
2490,Producto 448,5,Dorado,True
2490,Producto 149,4,Gris,True
2491,Producto 484,6,Dorado,False
2491,Producto 1058,4,Rojo,False
2491,Producto 13,7,Rojo,False
2491,Producto 151,3,Rojo,True
2491,Producto 705,8,Plateado,True
2491,Producto 39,5,Dorado,False
2491,Producto 1126,7,Multicolor,True
2491,Producto 112,7,Rojo,True
2492,Producto 292,10,Multicolor,True
2493,Producto 862,9,Negro,True
2493,Producto 971,2,Azul,True
2493,Producto 341,6,Gris,False
2493,Producto 1471,2,Dorado,True
2493,Producto 763,1,Multicolor,True
2493,Producto 476,3,Negro,True
2493,Producto 1189,1,Gris,True
2493,Producto 643,10,Multicolor,False
2494,Producto 642,5,Azul,False
2494,Producto 638,3,Azul,False
2494,Producto 1168,7,Azul,False
2494,Producto 1137,6,Plateado,True
2494,Producto 683,3,Rojo,True
2494,Producto 180,7,Azul,False
2494,Producto 3,1,Rojo,False
2494,Producto 90,6,Rojo,True
2495,Producto 809,1,Negro,True
2495,Producto 939,6,Plateado,False
2495,Producto 1087,10,Plateado,False
2495,Producto 206,4,Rojo,True
2495,Producto 1443,10,Negro,True
2495,Producto 607,9,Rojo,False
2495,Producto 502,1,Gris,True
2495,Producto 793,9,Rojo,True
2495,Producto 413,10,Dorado,False
2496,Producto 15,10,Multicolor,True
2496,Producto 1242,2,Negro,False
2496,Producto 440,4,Multicolor,True
2496,Producto 834,2,Azul,True
2497,Producto 1036,3,Plateado,False
2497,Producto 1327,2,Negro,False
2497,Producto 392,5,Multicolor,True
2497,Producto 1401,2,Gris,False
2497,Producto 1373,4,Azul,True
2497,Producto 1330,4,Rojo,False
2497,Producto 242,1,Plateado,True
2497,Producto 523,3,Gris,False
2498,Producto 298,2,Azul,False
2499,Producto 27,4,Negro,False
2499,Producto 1075,8,Azul,False
2500,Producto 636,9,Multicolor,True
2501,Producto 1046,3,Multicolor,True
2501,Producto 1348,9,Azul,False
2501,Producto 846,1,Negro,False
2501,Producto 1288,10,Dorado,False
2501,Producto 427,10,Azul,True
2501,Producto 412,9,Dorado,False
2501,Producto 1459,4,Multicolor,True
2501,Producto 1012,1,Plateado,True
2501,Producto 1114,9,Gris,False
2501,Producto 335,4,Dorado,False
2502,Producto 30,5,Dorado,True
2502,Producto 402,10,Gris,True
2502,Producto 1322,9,Multicolor,True
2502,Producto 491,3,Plateado,True
2503,Producto 1010,9,Azul,True
2503,Producto 953,8,Multicolor,True
2503,Producto 896,2,Negro,True
2503,Producto 1249,3,Rojo,True
2503,Producto 776,1,Multicolor,False
2503,Producto 1132,6,Negro,True
2503,Producto 1495,8,Rojo,False
2503,Producto 1137,7,Dorado,True
2503,Producto 1258,10,Multicolor,True
2503,Producto 425,8,Negro,False
2504,Producto 1095,10,Dorado,False
2504,Producto 653,10,Rojo,False
2504,Producto 734,6,Negro,False
2505,Producto 1027,3,Dorado,False
2505,Producto 537,6,Dorado,False
2505,Producto 452,9,Rojo,False
2505,Producto 1441,1,Plateado,True
2505,Producto 582,2,Plateado,False
2505,Producto 1422,1,Plateado,True
2505,Producto 1343,3,Negro,False
2506,Producto 421,1,Rojo,False
2506,Producto 1147,1,Negro,False
2507,Producto 1436,9,Multicolor,False
2507,Producto 513,3,Gris,True
2507,Producto 455,5,Dorado,False
2507,Producto 1074,1,Plateado,True
2507,Producto 661,2,Negro,True
2507,Producto 1288,10,Negro,True
2507,Producto 307,1,Negro,True
2507,Producto 806,10,Multicolor,True
2507,Producto 480,4,Multicolor,True
2507,Producto 446,10,Azul,True
2508,Producto 147,8,Azul,False
2508,Producto 404,9,Multicolor,False
2508,Producto 1056,10,Plateado,True
2508,Producto 164,4,Azul,True
2508,Producto 1279,2,Rojo,True
2508,Producto 578,6,Dorado,True
2508,Producto 1010,4,Plateado,True
2508,Producto 434,5,Dorado,True
2508,Producto 966,4,Gris,False
2509,Producto 315,4,Gris,True
2509,Producto 81,10,Azul,True
2509,Producto 523,4,Rojo,False
2509,Producto 789,5,Rojo,True
2509,Producto 1134,7,Dorado,True
2509,Producto 554,7,Gris,False
2509,Producto 336,1,Multicolor,False
2510,Producto 233,2,Gris,True
2510,Producto 1157,3,Gris,True
2511,Producto 571,5,Dorado,True
2511,Producto 821,2,Dorado,False
2511,Producto 1209,10,Negro,False
2511,Producto 509,1,Gris,True
2511,Producto 830,5,Negro,False
2511,Producto 1416,6,Gris,True
2512,Producto 782,4,Plateado,False
2512,Producto 225,8,Multicolor,False
2512,Producto 1359,4,Dorado,False
2512,Producto 959,8,Negro,True
2512,Producto 1187,4,Azul,True
2512,Producto 335,9,Azul,False
2512,Producto 690,3,Multicolor,True
2512,Producto 58,9,Rojo,True
2512,Producto 487,2,Azul,True
2512,Producto 1045,10,Azul,False
2513,Producto 944,3,Multicolor,True
2513,Producto 142,1,Dorado,False
2513,Producto 34,2,Negro,False
2513,Producto 1053,5,Negro,True
2513,Producto 286,3,Gris,True
2513,Producto 1036,3,Plateado,True
2513,Producto 93,6,Gris,False
2513,Producto 679,6,Azul,False
2513,Producto 1298,9,Plateado,True
2514,Producto 511,10,Azul,False
2515,Producto 563,3,Negro,False
2515,Producto 601,5,Negro,True
2515,Producto 1137,4,Negro,False
2515,Producto 379,6,Dorado,True
2515,Producto 1047,9,Azul,True
2515,Producto 604,9,Negro,False
2516,Producto 1171,5,Gris,False
2516,Producto 143,2,Multicolor,True
2517,Producto 1196,1,Azul,False
2517,Producto 491,6,Negro,True
2517,Producto 975,5,Gris,False
2517,Producto 1203,1,Dorado,False
2517,Producto 1246,5,Gris,False
2517,Producto 40,6,Rojo,True
2517,Producto 343,9,Dorado,False
2517,Producto 96,3,Rojo,True
2517,Producto 1323,2,Azul,True
2518,Producto 967,9,Dorado,True
2518,Producto 1314,10,Rojo,True
2518,Producto 321,3,Rojo,True
2518,Producto 1162,5,Rojo,False
2518,Producto 511,9,Dorado,True
2518,Producto 965,5,Negro,True
2518,Producto 534,8,Multicolor,True
2518,Producto 1224,6,Negro,True
2519,Producto 1092,10,Gris,True
2520,Producto 444,7,Negro,True
2520,Producto 963,2,Multicolor,True
2521,Producto 735,2,Azul,True
2521,Producto 135,10,Gris,True
2521,Producto 591,2,Plateado,False
2521,Producto 1379,5,Rojo,False
2521,Producto 977,8,Dorado,True
2522,Producto 70,3,Dorado,False
2523,Producto 1240,7,Gris,True
2523,Producto 288,10,Plateado,True
2523,Producto 456,8,Negro,True
2523,Producto 516,4,Rojo,False
2523,Producto 921,1,Gris,False
2524,Producto 913,2,Rojo,False
2524,Producto 690,10,Azul,True
2524,Producto 361,3,Gris,False
2524,Producto 1359,1,Multicolor,True
2524,Producto 778,1,Plateado,True
2524,Producto 1076,9,Dorado,False
2524,Producto 818,10,Gris,False
2525,Producto 659,1,Azul,False
2525,Producto 722,2,Negro,True
2525,Producto 324,2,Plateado,True
2525,Producto 1092,9,Multicolor,False
2525,Producto 53,10,Plateado,True
2525,Producto 1034,6,Gris,False
2526,Producto 1147,3,Dorado,False
2527,Producto 929,3,Multicolor,True
2527,Producto 1074,2,Dorado,True
2527,Producto 1470,6,Multicolor,True
2527,Producto 913,9,Gris,False
2527,Producto 297,10,Plateado,False
2527,Producto 702,6,Negro,False
2527,Producto 1019,2,Azul,False
2528,Producto 57,6,Azul,False
2529,Producto 1086,1,Gris,True
2529,Producto 409,8,Multicolor,False
2529,Producto 1259,2,Gris,True
2529,Producto 244,7,Dorado,True
2529,Producto 15,10,Gris,True
2530,Producto 101,9,Plateado,True
2530,Producto 65,3,Rojo,True
2530,Producto 215,9,Dorado,False
2530,Producto 935,5,Rojo,False
2530,Producto 1186,7,Multicolor,False
2530,Producto 1243,9,Rojo,False
2530,Producto 209,7,Gris,True
2530,Producto 958,1,Plateado,False
2530,Producto 636,4,Gris,False
2531,Producto 931,9,Multicolor,False
2532,Producto 19,7,Azul,True
2532,Producto 743,3,Dorado,True
2532,Producto 1013,5,Dorado,True
2532,Producto 833,7,Gris,True
2532,Producto 763,5,Rojo,True
2532,Producto 1149,1,Multicolor,True
2532,Producto 536,3,Multicolor,False
2532,Producto 21,10,Plateado,False
2532,Producto 230,3,Negro,True
2533,Producto 1214,6,Plateado,False
2534,Producto 160,2,Gris,False
2534,Producto 649,9,Negro,False
2534,Producto 1052,10,Gris,True
2534,Producto 1098,9,Plateado,True
2534,Producto 21,5,Plateado,True
2534,Producto 68,1,Plateado,False
2534,Producto 843,4,Rojo,True
2534,Producto 498,4,Plateado,False
2535,Producto 754,8,Negro,False
2535,Producto 1481,10,Azul,False
2535,Producto 444,6,Dorado,True
2535,Producto 38,4,Negro,True
2535,Producto 1435,1,Plateado,True
2535,Producto 117,1,Azul,False
2536,Producto 542,4,Azul,True
2536,Producto 544,1,Rojo,False
2536,Producto 1022,5,Rojo,True
2536,Producto 1473,2,Dorado,True
2536,Producto 1413,7,Azul,True
2536,Producto 1417,10,Gris,True
2537,Producto 504,10,Dorado,True
2537,Producto 377,9,Plateado,False
2537,Producto 920,3,Dorado,True
2537,Producto 11,2,Dorado,False
2537,Producto 730,5,Azul,False
2537,Producto 238,9,Gris,True
2537,Producto 442,3,Plateado,True
2537,Producto 1354,3,Multicolor,True
2538,Producto 650,2,Multicolor,False
2538,Producto 474,4,Gris,False
2538,Producto 463,3,Dorado,False
2538,Producto 416,2,Rojo,True
2538,Producto 1486,2,Dorado,True
2539,Producto 422,9,Rojo,True
2539,Producto 1484,10,Azul,True
2539,Producto 733,4,Multicolor,False
2539,Producto 1467,7,Dorado,False
2539,Producto 458,4,Rojo,False
2539,Producto 549,3,Rojo,True
2539,Producto 1489,7,Dorado,False
2539,Producto 979,10,Azul,True
2539,Producto 708,5,Gris,False
2539,Producto 959,4,Multicolor,True
2540,Producto 736,1,Multicolor,False
2540,Producto 1010,6,Dorado,True
2540,Producto 1160,7,Gris,True
2540,Producto 856,1,Gris,False
2540,Producto 1206,7,Multicolor,True
2540,Producto 14,8,Gris,False
2540,Producto 1270,8,Dorado,False
2540,Producto 562,2,Gris,False
2541,Producto 244,5,Dorado,True
2541,Producto 752,9,Rojo,False
2541,Producto 839,10,Plateado,False
2542,Producto 6,1,Dorado,False
2542,Producto 511,7,Plateado,False
2542,Producto 229,7,Rojo,True
2542,Producto 554,4,Negro,False
2542,Producto 733,1,Plateado,False
2542,Producto 19,1,Plateado,False
2542,Producto 456,3,Multicolor,False
2542,Producto 1356,7,Plateado,False
2543,Producto 1153,7,Rojo,False
2543,Producto 1296,3,Negro,False
2543,Producto 742,1,Dorado,False
2543,Producto 627,6,Gris,False
2543,Producto 298,5,Multicolor,False
2543,Producto 960,9,Multicolor,True
2544,Producto 758,4,Dorado,False
2544,Producto 590,7,Gris,True
2544,Producto 923,5,Dorado,False
2544,Producto 193,3,Negro,True
2544,Producto 315,10,Rojo,True
2545,Producto 1218,3,Multicolor,True
2546,Producto 311,5,Multicolor,True
2546,Producto 558,1,Negro,True
2546,Producto 422,6,Azul,False
2546,Producto 1454,10,Gris,True
2546,Producto 739,10,Azul,True
2546,Producto 164,7,Gris,False
2546,Producto 864,1,Negro,True
2547,Producto 145,8,Multicolor,True
2547,Producto 118,4,Gris,True
2547,Producto 1293,3,Multicolor,True
2547,Producto 123,4,Dorado,False
2547,Producto 902,4,Rojo,True
2547,Producto 153,8,Multicolor,False
2547,Producto 145,6,Negro,False
2547,Producto 16,2,Rojo,False
2547,Producto 1425,5,Dorado,False
2548,Producto 213,3,Plateado,True
2548,Producto 559,3,Rojo,False
2548,Producto 1423,2,Azul,False
2548,Producto 55,2,Negro,False
2548,Producto 137,5,Azul,False
2548,Producto 974,1,Multicolor,True
2548,Producto 248,7,Gris,False
2548,Producto 393,3,Plateado,True
2549,Producto 1111,10,Negro,True
2549,Producto 210,3,Dorado,True
2549,Producto 345,2,Plateado,True
2549,Producto 1180,6,Gris,False
2550,Producto 1241,5,Gris,False
2550,Producto 210,1,Multicolor,True
2550,Producto 966,5,Plateado,False
2550,Producto 1095,8,Dorado,False
2550,Producto 272,5,Rojo,True
2551,Producto 969,3,Negro,True
2552,Producto 988,3,Negro,False
2552,Producto 881,5,Plateado,False
2553,Producto 504,2,Negro,True
2553,Producto 175,6,Dorado,False
2553,Producto 573,7,Multicolor,False
2553,Producto 264,2,Plateado,False
2553,Producto 553,2,Azul,True
2554,Producto 245,4,Dorado,False
2555,Producto 853,1,Azul,False
2555,Producto 1277,1,Dorado,False
2556,Producto 1092,8,Multicolor,False
2556,Producto 1452,3,Azul,True
2556,Producto 53,8,Negro,False
2556,Producto 62,4,Azul,True
2556,Producto 838,4,Negro,False
2556,Producto 51,1,Rojo,False
2557,Producto 977,5,Rojo,True
2557,Producto 573,9,Plateado,True
2557,Producto 1412,1,Rojo,False
2557,Producto 975,1,Rojo,False
2557,Producto 212,7,Plateado,True
2557,Producto 148,2,Azul,True
2557,Producto 1486,9,Rojo,False
2557,Producto 780,3,Plateado,True
2558,Producto 94,1,Negro,False
2558,Producto 33,5,Azul,False
2558,Producto 261,5,Dorado,False
2558,Producto 261,8,Plateado,False
2558,Producto 1352,2,Multicolor,True
2558,Producto 97,3,Gris,True
2558,Producto 1178,9,Gris,False
2559,Producto 830,5,Rojo,False
2559,Producto 567,9,Negro,True
2559,Producto 381,8,Rojo,True
2559,Producto 1110,2,Azul,False
2559,Producto 1403,2,Dorado,True
2559,Producto 527,8,Rojo,True
2559,Producto 540,9,Dorado,False
2559,Producto 722,9,Multicolor,True
2560,Producto 468,10,Gris,False
2560,Producto 1330,5,Dorado,False
2560,Producto 1114,3,Negro,False
2560,Producto 1042,7,Negro,False
2561,Producto 773,3,Plateado,True
2562,Producto 1141,2,Negro,False
2562,Producto 1174,4,Dorado,False
2562,Producto 633,4,Azul,True
2563,Producto 640,4,Plateado,True
2563,Producto 1481,3,Azul,False
2563,Producto 930,4,Plateado,False
2563,Producto 1381,3,Azul,True
2563,Producto 813,2,Negro,False
2563,Producto 323,3,Gris,True
2563,Producto 396,8,Rojo,False
2563,Producto 36,9,Dorado,True
2564,Producto 1189,4,Azul,False
2564,Producto 535,8,Rojo,True
2564,Producto 834,2,Negro,False
2564,Producto 355,9,Gris,False
2564,Producto 372,3,Plateado,False
2564,Producto 1426,8,Multicolor,False
2564,Producto 840,5,Rojo,False
2564,Producto 1168,2,Plateado,False
2565,Producto 1101,2,Plateado,False
2565,Producto 411,2,Gris,True
2565,Producto 316,9,Multicolor,True
2565,Producto 418,4,Azul,True
2566,Producto 1471,9,Negro,True
2566,Producto 1477,4,Negro,True
2566,Producto 261,7,Azul,False
2566,Producto 269,6,Azul,True
2566,Producto 1406,2,Negro,False
2566,Producto 252,5,Azul,True
2567,Producto 77,8,Gris,False
2567,Producto 487,1,Negro,False
2567,Producto 1398,5,Gris,True
2567,Producto 1219,7,Rojo,True
2567,Producto 1291,3,Rojo,False
2568,Producto 486,1,Multicolor,False
2568,Producto 263,6,Multicolor,False
2568,Producto 892,7,Plateado,False
2568,Producto 714,1,Plateado,False
2568,Producto 764,2,Rojo,True
2568,Producto 985,7,Plateado,False
2568,Producto 717,1,Rojo,False
2569,Producto 934,1,Negro,True
2569,Producto 1123,7,Azul,True
2569,Producto 516,4,Negro,False
2569,Producto 80,10,Azul,True
2569,Producto 211,3,Negro,True
2570,Producto 1233,3,Rojo,False
2570,Producto 930,5,Gris,True
2570,Producto 1355,9,Negro,False
2570,Producto 1338,6,Dorado,False
2570,Producto 972,6,Gris,False
2570,Producto 235,2,Rojo,False
2571,Producto 1146,2,Dorado,True
2571,Producto 1437,9,Multicolor,False
2571,Producto 1405,10,Negro,True
2571,Producto 217,1,Rojo,False
2571,Producto 550,1,Rojo,True
2571,Producto 864,5,Rojo,True
2572,Producto 1395,5,Gris,True
2572,Producto 722,8,Dorado,True
2572,Producto 1237,4,Rojo,True
2572,Producto 815,8,Multicolor,False
2572,Producto 495,10,Azul,True
2572,Producto 716,5,Negro,False
2572,Producto 610,5,Azul,False
2572,Producto 1488,10,Rojo,False
2572,Producto 356,5,Dorado,True
2573,Producto 1012,6,Multicolor,True
2573,Producto 244,6,Plateado,True
2574,Producto 767,8,Azul,True
2574,Producto 1336,1,Gris,False
2574,Producto 584,2,Rojo,True
2574,Producto 135,8,Multicolor,False
2575,Producto 1156,9,Dorado,False
2575,Producto 970,9,Dorado,False
2575,Producto 305,1,Dorado,True
2575,Producto 570,10,Negro,True
2575,Producto 847,5,Azul,True
2575,Producto 1209,9,Azul,False
2575,Producto 454,1,Multicolor,True
2575,Producto 306,6,Multicolor,False
2575,Producto 917,4,Multicolor,False
2575,Producto 230,7,Negro,False
2576,Producto 721,4,Gris,True
2576,Producto 36,2,Gris,False
2576,Producto 1402,3,Azul,True
2576,Producto 1272,9,Gris,True
2576,Producto 962,5,Negro,False
2576,Producto 67,5,Negro,True
2576,Producto 457,7,Negro,True
2577,Producto 1379,9,Plateado,False
2577,Producto 405,7,Rojo,False
2578,Producto 1259,7,Gris,False
2578,Producto 509,9,Gris,False
2578,Producto 1346,4,Rojo,False
2578,Producto 989,5,Plateado,True
2579,Producto 1056,3,Dorado,True
2580,Producto 830,3,Multicolor,False
2580,Producto 294,3,Plateado,False
2580,Producto 677,2,Multicolor,True
2580,Producto 1280,2,Multicolor,True
2580,Producto 626,9,Plateado,True
2580,Producto 520,8,Negro,True
2580,Producto 1200,8,Plateado,True
2580,Producto 1233,4,Gris,True
2581,Producto 1050,9,Dorado,True
2581,Producto 820,1,Rojo,True
2581,Producto 1407,4,Negro,True
2581,Producto 369,8,Negro,False
2581,Producto 227,2,Dorado,True
2581,Producto 1016,1,Rojo,True
2582,Producto 1437,9,Negro,False
2582,Producto 880,6,Azul,True
2582,Producto 1015,8,Dorado,False
2582,Producto 1196,6,Azul,False
2582,Producto 320,7,Plateado,True
2582,Producto 77,9,Negro,False
2582,Producto 1037,3,Azul,True
2582,Producto 955,7,Plateado,False
2582,Producto 945,1,Azul,True
2582,Producto 635,5,Negro,True
2583,Producto 27,7,Gris,True
2583,Producto 1407,4,Dorado,True
2583,Producto 1435,7,Gris,False
2583,Producto 1212,9,Gris,False
2583,Producto 961,6,Multicolor,True
2583,Producto 1259,8,Rojo,False
2584,Producto 890,2,Azul,False
2584,Producto 304,10,Azul,True
2584,Producto 1085,2,Dorado,False
2584,Producto 48,3,Negro,False
2584,Producto 1275,6,Plateado,True
2584,Producto 71,9,Gris,False
2584,Producto 196,10,Multicolor,False
2585,Producto 243,8,Rojo,False
2585,Producto 1452,9,Multicolor,True
2585,Producto 1290,8,Plateado,True
2585,Producto 613,9,Rojo,True
2585,Producto 143,3,Rojo,False
2585,Producto 1337,4,Rojo,False
2585,Producto 45,9,Plateado,True
2585,Producto 1417,3,Multicolor,False
2586,Producto 592,5,Rojo,True
2586,Producto 1395,7,Negro,False
2587,Producto 218,3,Multicolor,True
2587,Producto 872,10,Plateado,True
2587,Producto 619,10,Multicolor,True
2587,Producto 1010,5,Dorado,True
2587,Producto 795,4,Rojo,False
2587,Producto 553,4,Azul,True
2588,Producto 1017,5,Gris,False
2588,Producto 774,6,Gris,False
2588,Producto 311,10,Rojo,False
2588,Producto 400,3,Azul,False
2588,Producto 537,4,Gris,True
2589,Producto 181,6,Dorado,True
2589,Producto 628,7,Plateado,False
2589,Producto 158,9,Negro,False
2590,Producto 1212,4,Gris,False
2590,Producto 151,5,Negro,True
2590,Producto 583,8,Plateado,True
2590,Producto 1185,2,Rojo,True
2590,Producto 1419,5,Azul,True
2590,Producto 594,9,Dorado,False
2590,Producto 1013,4,Dorado,False
2590,Producto 1458,2,Rojo,True
2590,Producto 791,10,Dorado,True
2591,Producto 864,8,Azul,True
2591,Producto 229,6,Multicolor,True
2591,Producto 1066,9,Multicolor,False
2591,Producto 1260,5,Multicolor,True
2591,Producto 738,2,Azul,False
2591,Producto 391,3,Azul,True
2591,Producto 1148,1,Azul,False
2591,Producto 948,5,Dorado,True
2591,Producto 1193,4,Dorado,True
2591,Producto 1473,6,Dorado,True
2592,Producto 83,4,Dorado,False
2592,Producto 647,6,Negro,True
2593,Producto 172,9,Gris,False
2593,Producto 942,1,Plateado,True
2593,Producto 1173,6,Azul,True
2593,Producto 673,7,Rojo,True
2594,Producto 15,9,Azul,True
2594,Producto 1237,2,Negro,False
2594,Producto 1187,5,Negro,True
2594,Producto 574,3,Plateado,False
2594,Producto 975,5,Rojo,True
2594,Producto 577,1,Dorado,True
2594,Producto 48,1,Negro,False
2594,Producto 623,3,Azul,False
2595,Producto 1401,5,Dorado,False
2595,Producto 212,6,Multicolor,True
2595,Producto 272,9,Negro,True
2595,Producto 1220,6,Negro,False
2595,Producto 912,5,Azul,False
2595,Producto 336,6,Gris,True
2595,Producto 1410,1,Plateado,False
2595,Producto 1372,1,Negro,False
2595,Producto 183,4,Plateado,False
2596,Producto 979,2,Gris,True
2596,Producto 975,3,Plateado,True
2596,Producto 592,2,Gris,True
2596,Producto 938,3,Dorado,True
2596,Producto 580,1,Multicolor,True
2597,Producto 688,2,Dorado,False
2597,Producto 929,5,Azul,True
2597,Producto 420,9,Azul,True
2597,Producto 425,9,Rojo,False
2597,Producto 1267,2,Dorado,False
2597,Producto 576,10,Gris,True
2597,Producto 406,7,Rojo,False
2597,Producto 1402,4,Multicolor,False
2597,Producto 410,2,Rojo,False
2598,Producto 53,8,Multicolor,True
2598,Producto 511,8,Azul,False
2598,Producto 1182,4,Negro,True
2598,Producto 1172,7,Multicolor,True
2598,Producto 1278,8,Multicolor,False
2598,Producto 635,7,Rojo,False
2598,Producto 1418,7,Plateado,True
2598,Producto 462,6,Multicolor,True
2598,Producto 464,2,Gris,True
2599,Producto 966,9,Plateado,True
2599,Producto 773,1,Dorado,True
2599,Producto 1040,1,Rojo,False
2599,Producto 877,4,Multicolor,False
2599,Producto 337,4,Dorado,True
2599,Producto 1172,10,Negro,True
2600,Producto 114,8,Multicolor,True
2600,Producto 817,1,Plateado,True
2600,Producto 945,6,Plateado,False
2601,Producto 396,1,Multicolor,False
2601,Producto 1154,5,Dorado,True
2601,Producto 1375,3,Azul,True
2601,Producto 723,9,Azul,True
2601,Producto 647,1,Rojo,False
2601,Producto 1309,6,Plateado,False
2601,Producto 1401,9,Azul,False
2601,Producto 1327,9,Gris,True
2601,Producto 658,10,Gris,True
2601,Producto 26,5,Multicolor,False
2602,Producto 770,7,Multicolor,False
2602,Producto 1210,4,Azul,False
2602,Producto 875,6,Plateado,True
2602,Producto 169,7,Rojo,True
2602,Producto 129,6,Azul,False
2603,Producto 315,7,Plateado,False
2604,Producto 365,3,Negro,True
2604,Producto 1200,6,Negro,False
2604,Producto 611,7,Plateado,True
2604,Producto 151,10,Dorado,False
2604,Producto 1296,8,Plateado,True
2604,Producto 560,5,Rojo,True
2604,Producto 529,3,Dorado,False
2604,Producto 1177,1,Dorado,True
2604,Producto 1386,9,Gris,True
2605,Producto 230,8,Multicolor,False
2606,Producto 662,7,Rojo,False
2606,Producto 895,10,Dorado,False
2606,Producto 145,4,Azul,True
2606,Producto 439,6,Dorado,False
2606,Producto 708,6,Dorado,False
2606,Producto 1480,6,Rojo,False
2606,Producto 635,7,Azul,False
2606,Producto 1495,1,Plateado,True
2606,Producto 406,8,Multicolor,False
2606,Producto 616,5,Negro,False
2607,Producto 1220,10,Rojo,False
2607,Producto 964,10,Gris,True
2607,Producto 126,2,Negro,False
2607,Producto 1346,1,Azul,False
2607,Producto 554,1,Multicolor,True
2607,Producto 1329,7,Multicolor,False
2607,Producto 833,8,Rojo,False
2608,Producto 990,9,Multicolor,False
2608,Producto 583,10,Multicolor,True
2609,Producto 326,9,Azul,True
2609,Producto 154,10,Azul,False
2610,Producto 1148,10,Plateado,False
2610,Producto 143,2,Multicolor,False
2610,Producto 1245,7,Negro,False
2610,Producto 1263,10,Negro,False
2610,Producto 646,9,Rojo,False
2610,Producto 1162,2,Azul,True
2610,Producto 448,7,Dorado,False
2610,Producto 549,8,Azul,True
2610,Producto 384,7,Multicolor,True
2610,Producto 1112,7,Gris,True
2611,Producto 1429,6,Gris,True
2611,Producto 1406,1,Azul,False
2611,Producto 57,3,Dorado,True
2611,Producto 1340,4,Azul,False
2611,Producto 1407,7,Rojo,True
2611,Producto 342,10,Azul,True
2611,Producto 218,7,Multicolor,True
2611,Producto 19,5,Negro,True
2612,Producto 722,5,Azul,True
2612,Producto 287,9,Negro,False
2612,Producto 237,4,Azul,False
2612,Producto 1176,4,Plateado,False
2612,Producto 468,8,Gris,False
2612,Producto 1301,10,Negro,False
2612,Producto 546,4,Gris,True
2612,Producto 1441,7,Negro,False
2612,Producto 22,3,Azul,False
2613,Producto 248,5,Gris,False
2613,Producto 562,2,Dorado,True
2613,Producto 760,3,Negro,True
2613,Producto 1478,4,Rojo,False
2613,Producto 1112,3,Azul,False
2613,Producto 118,7,Gris,False
2613,Producto 485,9,Plateado,False
2613,Producto 1076,8,Negro,False
2613,Producto 141,1,Gris,False
2613,Producto 1337,9,Negro,False
2614,Producto 246,9,Rojo,False
2614,Producto 744,4,Negro,True
2614,Producto 1371,3,Dorado,False
2614,Producto 1110,6,Plateado,True
2614,Producto 1043,3,Multicolor,False
2614,Producto 690,9,Negro,True
2614,Producto 1017,7,Negro,False
2614,Producto 310,9,Gris,True
2615,Producto 485,7,Dorado,False
2615,Producto 1308,6,Multicolor,False
2615,Producto 374,8,Negro,True
2615,Producto 514,3,Multicolor,True
2615,Producto 455,2,Negro,False
2615,Producto 1272,1,Rojo,False
2615,Producto 1423,6,Rojo,False
2615,Producto 1321,6,Rojo,True
2616,Producto 803,2,Negro,True
2617,Producto 768,6,Azul,False
2617,Producto 396,10,Azul,False
2617,Producto 472,4,Negro,False
2618,Producto 1397,1,Negro,True
2618,Producto 1160,8,Gris,True
2618,Producto 1189,7,Negro,True
2619,Producto 57,6,Gris,True
2619,Producto 1465,1,Gris,False
2619,Producto 157,4,Negro,True
2619,Producto 942,1,Multicolor,True
2619,Producto 705,3,Azul,False
2620,Producto 1165,6,Negro,True
2620,Producto 1157,3,Rojo,False
2620,Producto 2,2,Azul,False
2620,Producto 949,1,Gris,True
2620,Producto 382,10,Dorado,True
2620,Producto 680,5,Plateado,False
2620,Producto 952,8,Multicolor,False
2620,Producto 932,1,Negro,False
2620,Producto 52,6,Rojo,False
2620,Producto 1086,8,Dorado,True
2621,Producto 442,5,Multicolor,False
2621,Producto 314,7,Azul,False
2621,Producto 562,3,Dorado,True
2621,Producto 893,7,Multicolor,True
2621,Producto 118,9,Dorado,True
2621,Producto 1285,10,Rojo,False
2621,Producto 113,8,Negro,True
2621,Producto 1425,4,Rojo,True
2622,Producto 430,9,Plateado,True
2622,Producto 394,3,Plateado,False
2622,Producto 839,4,Negro,False
2622,Producto 927,2,Plateado,True
2622,Producto 210,3,Plateado,True
2622,Producto 1186,7,Negro,True
2622,Producto 599,3,Gris,True
2623,Producto 1071,5,Negro,True
2623,Producto 398,6,Gris,False
2623,Producto 1436,3,Negro,False
2623,Producto 378,6,Azul,True
2623,Producto 866,3,Rojo,True
2623,Producto 7,3,Gris,False
2624,Producto 1025,10,Rojo,True
2624,Producto 1070,2,Multicolor,False
2624,Producto 177,6,Negro,False
2624,Producto 680,7,Negro,False
2625,Producto 273,7,Dorado,False
2625,Producto 1350,9,Plateado,False
2625,Producto 1448,6,Azul,False
2625,Producto 961,6,Azul,False
2625,Producto 726,3,Multicolor,True
2625,Producto 369,4,Negro,False
2625,Producto 126,5,Negro,False
2626,Producto 115,7,Multicolor,True
2627,Producto 795,8,Negro,False
2627,Producto 1236,6,Plateado,True
